,rating_ratingValue,rating_worstRating,rating_bestRating,rating_alternateName,creativeWork_author_name,creativeWork_datePublished,creativeWork_author_sameAs,claimReview_author_name,claimReview_author_url,claimReview_url,claimReview_claimReviewed,claimReview_datePublished,claimReview_source,claimReview_author,extra_body,extra_refered_links,extra_title,extra_tags,extra_entities_claimReview_claimReviewed,extra_entities_body,extra_entities_keywords,extra_entities_author,related_links
0,,,,False,Naledi Mashishi,,,africacheck,https://africacheck.org/about/authors/naledi-mashishi,https://africacheck.org/fact-checks/fbchecks/no-asymptomatic-covid-patients-can-transmit-virus-and-masks-work,,2021-07-28,africacheck,,"A Facebook video posted on 5 July 2021 claims that studies show asymptomatic Covid-19 patients – people who don’t get sick – can’t transmit the new coronavirus. It also says the US Centers for Disease Control (CDC) published a review of studies and found wearing a mask doesn’t stop the spread of Covid.In the video, a woman appears to be standing at a podium, talking to an audience off camera. She says: “Nearly 500 people were recently exposed to a Covid positive asymptomatic carrier. Zero got sick. Asymptomatic carriers of Covid do not spread disease.”She goes on to claim: “The CDC a couple weeks ago did a study where they looked at every single other study in the entire world on face mask wearing and this is what they found. The CDC found, quote, ‘no reduction in viral transmission with the use of face masks’.”The words “the information is there dont say u wernt warned” are printed on the video. It’s been shared more than 1,200 times so far, including in South Africa. Since Covid-19 was declared a pandemic in early 2020, the World Health Organization has warned that Covid patients who don’t show any symptoms of the disease can still spread it to others. It also says masks are a “key measure to suppress transmission and save lives”.Do studies prove that asymptomatic Covid-19 patients can’t spread the disease? And has a CDC analysis found that masks don’t reduce transmission?Video of US attorney Leigh DundasThe video does not identify the woman, where she is, or when the video was taken. It’s poor quality, taken from an original that doesn’t appear to be online anymore.But we did find a short video on Vimeo of a woman named Leigh Dundas, speaking on 13 April. Based on her voice, hairstyle, clothing and the background, it’s likely that the video on Facebook shows this woman, at the same event.In the Vimeo video she identifies herself as a human rights attorney. The video is captioned “Leigh Dundas, Board of Supervisors, April 13 2021”. Dundas, a US attorney, publicly supports that country’s anti-vaccination movement. Voice of OC reports that, in May, she helped organise residents in California’s Orange county to go to local Board of Education meetings to petition against mandatory vaccinations and “vaccine passports”.As Africa Check has found, there is no such thing as mandatory or “universal” vaccination in the US. And vaccine passports don’t exist there.Asymptomatic patients can transmit the virusIn the Facebook video, Dundas refers to a May 2020 study in Wuhan, China. It’s titled A study on infectivity of asymptomatic SARS-CoV-2 carriers. The Covid-19 pandemic is thought to have started in Wuhan.The researchers studied 455 people who had been in contact with asymptomatic Covid-positive patients. None of the 455 tested positive for Covid-19. But the study didn’t find that people with asymptomatic Covid-19 can’t transmit the virus. Instead, it concluded that “the infectivity of some asymptomatic SARS-CoV-2 carriers might be weak”. SARS-CoV-2 is the formal name of the new coronavirus that causes Covid-19.Other studies of asymptomatic carriers have found that they can transmit the virus.A January 2021 study looked at 2,250 people in a “confined” community of university staff in the Canadian province of Quebec. Confinement, the study says, is “used to reflect social restrictions instructed by Quebec's government”.It found that 1.82% of the staff were asymptomatic carriers. None had contact with any known Covid patients. The researchers concluded: “Our results raise concerns about the possibility of viral spread through asymptomatic transmission.” But they added that the rate of asymptomatic transmission was unknown.In February 2021, a study based on daily mass screenings of some 20,000 residents of Luxembourg, a small country in Europe, was published. It found that, on average, asymptomatic patients infected the same number of people as patients with Covid-19 symptoms. The researchers concluded: “Asymptomatic carriers represent a significant risk for transmission.”CDC: Masks reduce Covid spreadAnd what about Dundas’s claim that a CDC analysis had found that masks didn’t reduce the amount of coronavirus transmitted between people?This is not what the CDC website says. A science brief on the site, updated on 7 May 2021, quotes several studies that found face masks reduced the risk of Covid-19 infection by as much as 79%, and had led to declines in daily new cases.The CDC concludes: “Experimental and epidemiological data support community masking to reduce the spread of SARS-CoV-2.” The CDC also says that making people wear masks can help prevent possible lockdowns in the future. The benefits increase when people are also required to use other measures against Covid: social distancing, hand washing and good ventilation. Conclusion: Video’s claims are falseIn a video posted on Facebook, US anti-vaccination advocate and lawyer Leigh Dundas claims that asymptomatic Covid-19 patients can’t transmit the virus. She also says a study by the US Centers for Disease Control found that masks don’t reduce the spread of the disease.But the CDC study doesn’t conclude that asymptomatic patients can’t transmit the virus. And  other studies have found that asymptomatic patients do transmit the virus. The CDC has published studies supporting the benefits of masks, and says wearing masks can reduce the spread of Covid-19.",,"No, asymptomatic Covid patients can transmit the virus, and masks work",,,,,,"h,t,t,p,s,:,/,/,w,w,w,.,f,a,c,e,b,o,o,k,.,c,o,m,/,z,a,a,y,i,i,n,.,y,e,l,l,o,d,d,/,v,i,d,e,o,s,/,v,b,.,1,0,0,0,6,6,6,6,5,8,8,2,5,1,0,/,2,4,7,0,8,4,3,8,0,5,5,7,2,0,6,/,?,t,y,p,e,=,2,&,t,h,e,a,t,e,r,,,h,t,t,p,s,:,/,/,w,w,w,.,c,d,c,.,g,o,v,/,,,h,t,t,p,s,:,/,/,w,w,w,.,f,a,c,e,b,o,o,k,.,c,o,m,/,z,a,a,y,i,i,n,.,y,e,l,l,o,d,d,/,v,i,d,e,o,s,/,v,b,.,1,0,0,0,6,6,6,6,5,8,8,2,5,1,0,/,2,4,7,0,8,4,3,8,0,5,5,7,2,0,6,/,?,t,y,p,e,=,2,&,t,h,e,a,t,e,r,,,h,t,t,p,s,:,/,/,w,w,w,.,f,a,c,e,b,o,o,k,.,c,o,m,/,z,a,a,y,i,i,n,.,y,e,l,l,o,d,d,/,v,i,d,e,o,s,/,v,b,.,1,0,0,0,6,6,6,6,5,8,8,2,5,1,0,/,2,4,7,0,8,4,3,8,0,5,5,7,2,0,6,/,?,t,y,p,e,=,2,&,t,h,e,a,t,e,r,,,h,t,t,p,s,:,/,/,w,w,w,.,f,a,c,e,b,o,o,k,.,c,o,m,/,z,a,a,y,i,i,n,.,y,e,l,l,o,d,d,/,v,i,d,e,o,s,/,v,b,.,1,0,0,0,6,6,6,6,5,8,8,2,5,1,0,/,2,4,7,0,8,4,3,8,0,5,5,7,2,0,6,/,?,t,y,p,e,=,2,&,t,h,e,a,t,e,r,,,h,t,t,p,s,:,/,/,w,w,w,.,w,h,o,.,i,n,t,/,n,e,w,s,-,r,o,o,m,/,q,-,a,-,d,e,t,a,i,l,/,c,o,r,o,n,a,v,i,r,u,s,-,d,i,s,e,a,s,e,-,c,o,v,i,d,-,1,9,-,h,o,w,-,i,s,-,i,t,-,t,r,a,n,s,m,i,t,t,e,d,,,h,t,t,p,s,:,/,/,w,w,w,.,w,h,o,.,i,n,t,/,e,m,e,r,g,e,n,c,i,e,s,/,d,i,s,e,a,s,e,s,/,n,o,v,e,l,-,c,o,r,o,n,a,v,i,r,u,s,-,2,0,1,9,/,q,u,e,s,t,i,o,n,-,a,n,d,-,a,n,s,w,e,r,s,-,h,u,b,/,q,-,a,-,d,e,t,a,i,l,/,c,o,r,o,n,a,v,i,r,u,s,-,d,i,s,e,a,s,e,-,c,o,v,i,d,-,1,9,-,m,a,s,k,s,,,h,t,t,p,s,:,/,/,v,i,m,e,o,.,c,o,m,/,5,3,7,2,0,3,2,0,1,,,h,t,t,p,s,:,/,/,v,i,m,e,o,.,c,o,m,/,5,3,7,2,0,3,2,0,1,,,h,t,t,p,s,:,/,/,v,i,m,e,o,.,c,o,m,/,5,3,7,2,0,3,2,0,1,,,h,t,t,p,s,:,/,/,w,w,w,.,r,a,w,s,t,o,r,y,.,c,o,m,/,l,e,i,g,h,-,d,u,n,d,a,s,/,,,h,t,t,p,s,:,/,/,v,o,i,c,e,o,f,o,c,.,o,r,g,/,2,0,2,1,/,0,5,/,o,c,-,s,u,p,e,r,v,i,s,o,r,s,-,d,e,b,a,t,e,-,c,a,n,c,e,l,l,i,n,g,-,d,i,g,i,t,a,l,-,c,o,r,o,n,a,v,i,r,u,s,-,v,a,c,c,i,n,e,-,r,e,c,o,r,d,s,-,h,u,n,d,r,e,d,s,-,o,f,-,p,e,o,p,l,e,-,r,a,i,l,-,a,g,a,i,n,s,t,-,v,a,c,c,i,n,e,-,p,a,s,s,p,o,r,t,s,/,,,h,t,t,p,s,:,/,/,v,o,i,c,e,o,f,o,c,.,o,r,g,/,2,0,2,1,/,0,5,/,o,c,-,s,u,p,e,r,v,i,s,o,r,s,-,d,e,b,a,t,e,-,c,a,n,c,e,l,l,i,n,g,-,d,i,g,i,t,a,l,-,c,o,r,o,n,a,v,i,r,u,s,-,v,a,c,c,i,n,e,-,r,e,c,o,r,d,s,-,h,u,n,d,r,e,d,s,-,o,f,-,p,e,o,p,l,e,-,r,a,i,l,-,a,g,a,i,n,s,t,-,v,a,c,c,i,n,e,-,p,a,s,s,p,o,r,t,s,/,,,h,t,t,p,s,:,/,/,w,w,w,.,g,o,o,g,l,e,.,c,o,m,/,m,a,p,s,/,p,l,a,c,e,/,O,r,a,n,g,e,+,C,o,u,n,t,y,,,+,C,A,,,+,U,S,A,/,@,3,3,.,6,3,9,4,8,7,7,,,-,1,1,8,.,3,2,9,8,9,4,2,,,9,z,/,d,a,t,a,=,!,3,m,1,!,4,b,1,!,4,m,5,!,3,m,4,!,1,s,0,x,8,0,d,c,9,2,5,c,5,4,d,5,f,7,c,f,:,0,x,d,e,a,6,c,3,6,1,8,f,f,0,d,6,0,7,!,8,m,2,!,3,d,3,3,.,7,1,7,4,7,0,8,!,4,d,-,1,1,7,.,8,3,1,1,4,2,8,,,h,t,t,p,s,:,/,/,v,o,i,c,e,o,f,o,c,.,o,r,g,/,2,0,2,1,/,0,5,/,o,c,-,s,u,p,e,r,v,i,s,o,r,s,-,d,e,b,a,t,e,-,c,a,n,c,e,l,l,i,n,g,-,d,i,g,i,t,a,l,-,c,o,r,o,n,a,v,i,r,u,s,-,v,a,c,c,i,n,e,-,r,e,c,o,r,d,s,-,h,u,n,d,r,e,d,s,-,o,f,-,p,e,o,p,l,e,-,r,a,i,l,-,a,g,a,i,n,s,t,-,v,a,c,c,i,n,e,-,p,a,s,s,p,o,r,t,s,/,,,h,t,t,p,s,:,/,/,a,f,r,i,c,a,c,h,e,c,k,.,o,r,g,/,f,a,c,t,-,c,h,e,c,k,s,/,f,b,c,h,e,c,k,s,/,n,o,-,u,s,-,s,u,p,r,e,m,e,-,c,o,u,r,t,-,h,a,s,n,t,-,r,u,l,e,d,-,a,g,a,i,n,s,t,-,u,n,i,v,e,r,s,a,l,-,v,a,c,c,i,n,a,t,i,o,n,-,t,h,e,r,e,s,-,n,o,-,s,u,c,h,,,h,t,t,p,s,:,/,/,a,p,n,e,w,s,.,c,o,m,/,a,r,t,i,c,l,e,/,f,a,c,t,-,c,h,e,c,k,i,n,g,-,a,f,s,:,C,o,n,t,e,n,t,:,1,0,0,5,1,8,1,7,1,7,1,,,h,t,t,p,s,:,/,/,w,w,w,.,g,o,o,g,l,e,.,c,o,m,/,m,a,p,s,/,p,l,a,c,e,/,W,u,h,a,n,,,+,H,u,b,e,i,,,+,C,h,i,n,a,/,@,3,0,.,5,6,8,4,0,7,3,,,1,1,4,.,0,2,0,1,9,2,2,,,1,0,z,/,d,a,t,a,=,!,3,m,1,!,4,b,1,!,4,m,5,!,3,m,4,!,1,s,0,x,3,4,2,e,a,e,f,8,d,d,8,5,f,2,6,f,:,0,x,3,9,c,2,c,9,a,c,6,c,5,8,2,2,1,0,!,8,m,2,!,3,d,3,0,.,5,9,2,8,4,9,!,4,d,1,1,4,.,3,0,5,5,3,9,,,h,t,t,p,s,:,/,/,w,w,w,.,g,o,o,g,l,e,.,c,o,m,/,m,a,p,s,/,p,l,a,c,e,/,C,h,i,n,a,/,@,3,4,.,4,5,0,4,1,5,7,,,8,6,.,0,4,5,8,2,7,4,,,4,z,/,d,a,t,a,=,!,3,m,1,!,4,b,1,!,4,m,5,!,3,m,4,!,1,s,0,x,3,1,5,0,8,e,6,4,e,5,c,6,4,2,c,1,:,0,x,9,5,1,d,a,a,7,c,3,4,9,f,3,6,6,f,!,8,m,2,!,3,d,3,5,.,8,6,1,6,6,!,4,d,1,0,4,.,1,9,5,3,9,7,,,h,t,t,p,s,:,/,/,w,w,w,.,n,c,b,i,.,n,l,m,.,n,i,h,.,g,o,v,/,p,m,c,/,a,r,t,i,c,l,e,s,/,P,M,C,7,2,1,9,4,2,3,/,,,h,t,t,p,s,:,/,/,w,w,w,.,n,a,t,u,r,e,.,c,o,m,/,a,r,t,i,c,l,e,s,/,d,4,1,5,8,6,-,0,2,1,-,0,0,5,0,2,-,4,,,h,t,t,p,s,:,/,/,w,w,w,.,n,c,b,i,.,n,l,m,.,n,i,h,.,g,o,v,/,p,m,c,/,a,r,t,i,c,l,e,s,/,P,M,C,7,2,1,9,4,2,3,/,,,h,t,t,p,s,:,/,/,w,w,w,.,n,c,b,i,.,n,l,m,.,n,i,h,.,g,o,v,/,p,m,c,/,a,r,t,i,c,l,e,s,/,P,M,C,7,2,1,9,4,2,3,/,,,h,t,t,p,s,:,/,/,w,w,w,.,w,h,o,.,i,n,t,/,e,m,e,r,g,e,n,c,i,e,s,/,d,i,s,e,a,s,e,s,/,n,o,v,e,l,-,c,o,r,o,n,a,v,i,r,u,s,-,2,0,1,9,/,t,e,c,h,n,i,c,a,l,-,g,u,i,d,a,n,c,e,/,n,a,m,i,n,g,-,t,h,e,-,c,o,r,o,n,a,v,i,r,u,s,-,d,i,s,e,a,s,e,-,(,c,o,v,i,d,-,2,0,1,9,),-,a,n,d,-,t,h,e,-,v,i,r,u,s,-,t,h,a,t,-,c,a,u,s,e,s,-,i,t,,,h,t,t,p,s,:,/,/,w,w,w,.,s,c,i,e,n,c,e,d,i,r,e,c,t,.,c,o,m,/,s,c,i,e,n,c,e,/,a,r,t,i,c,l,e,/,p,i,i,/,S,0,1,9,6,6,5,5,3,2,0,3,0,7,8,1,1,,,h,t,t,p,s,:,/,/,w,w,w,.,g,o,o,g,l,e,.,c,o,m,/,m,a,p,s,/,p,l,a,c,e,/,C,a,n,a,d,a,/,@,5,6,,,-,9,6,,,3,z,/,d,a,t,a,=,!,3,m,1,!,4,b,1,!,4,m,5,!,3,m,4,!,1,s,0,x,4,b,0,d,0,3,d,3,3,7,c,c,6,a,d,9,:,0,x,9,9,6,8,b,7,2,a,a,2,4,3,8,f,a,5,!,8,m,2,!,3,d,5,6,.,1,3,0,3,6,6,!,4,d,-,1,0,6,.,3,4,6,7,7,1,,,h,t,t,p,s,:,/,/,w,w,w,.,g,o,o,g,l,e,.,c,o,m,/,m,a,p,s,/,p,l,a,c,e,/,Q,u,e,b,e,c,,,+,C,a,n,a,d,a,/,@,5,3,.,4,7,3,3,0,1,7,,,-,7,7,.,4,0,2,8,6,0,3,,,5,z,/,d,a,t,a,=,!,3,m,1,!,4,b,1,!,4,m,5,!,3,m,4,!,1,s,0,x,4,c,5,8,b,5,3,4,9,f,d,1,a,8,a,1,:,0,x,1,0,4,0,c,a,d,a,e,4,d,0,0,2,0,!,8,m,2,!,3,d,5,2,.,9,3,9,9,1,5,9,!,4,d,-,7,3,.,5,4,9,1,3,6,1,,,h,t,t,p,s,:,/,/,w,w,w,.,s,c,i,e,n,c,e,d,i,r,e,c,t,.,c,o,m,/,s,c,i,e,n,c,e,/,a,r,t,i,c,l,e,/,p,i,i,/,S,0,1,9,6,6,5,5,3,2,0,3,0,7,8,1,1,,,h,t,t,p,s,:,/,/,w,w,w,.,s,c,i,e,n,c,e,d,i,r,e,c,t,.,c,o,m,/,s,c,i,e,n,c,e,/,a,r,t,i,c,l,e,/,p,i,i,/,S,0,1,9,6,6,5,5,3,2,0,3,0,7,8,1,1,,,h,t,t,p,s,:,/,/,w,w,w,.,t,h,e,l,a,n,c,e,t,.,c,o,m,/,j,o,u,r,n,a,l,s,/,l,a,n,e,p,e,/,a,r,t,i,c,l,e,/,P,I,I,S,2,6,6,6,-,7,7,6,2,(,2,1,),0,0,0,3,3,-,8,/,f,u,l,l,t,e,x,t,,,h,t,t,p,s,:,/,/,w,w,w,.,g,o,o,g,l,e,.,c,o,m,/,m,a,p,s,/,p,l,a,c,e,/,L,u,x,e,m,b,o,u,r,g,/,@,4,9,.,8,4,2,3,3,5,7,,,1,.,6,4,8,9,5,6,4,,,6,z,/,d,a,t,a,=,!,4,m,5,!,3,m,4,!,1,s,0,x,4,7,9,5,4,5,b,9,c,a,2,1,2,1,4,7,:,0,x,6,4,d,b,6,0,f,6,0,2,d,3,9,2,e,f,!,8,m,2,!,3,d,4,9,.,8,1,5,2,7,3,!,4,d,6,.,1,2,9,5,8,3,,,h,t,t,p,s,:,/,/,w,w,w,.,t,h,e,l,a,n,c,e,t,.,c,o,m,/,j,o,u,r,n,a,l,s,/,l,a,n,e,p,e,/,a,r,t,i,c,l,e,/,P,I,I,S,2,6,6,6,-,7,7,6,2,(,2,1,),0,0,0,3,3,-,8,/,f,u,l,l,t,e,x,t,,,h,t,t,p,s,:,/,/,w,w,w,.,t,h,e,l,a,n,c,e,t,.,c,o,m,/,j,o,u,r,n,a,l,s,/,l,a,n,e,p,e,/,a,r,t,i,c,l,e,/,P,I,I,S,2,6,6,6,-,7,7,6,2,(,2,1,),0,0,0,3,3,-,8,/,f,u,l,l,t,e,x,t,,,h,t,t,p,s,:,/,/,w,w,w,.,c,d,c,.,g,o,v,/,c,o,r,o,n,a,v,i,r,u,s,/,2,0,1,9,-,n,c,o,v,/,s,c,i,e,n,c,e,/,s,c,i,e,n,c,e,-,b,r,i,e,f,s,/,m,a,s,k,i,n,g,-,s,c,i,e,n,c,e,-,s,a,r,s,-,c,o,v,2,.,h,t,m,l,,,h,t,t,p,s,:,/,/,w,w,w,.,c,d,c,.,g,o,v,/,c,o,r,o,n,a,v,i,r,u,s,/,2,0,1,9,-,n,c,o,v,/,s,c,i,e,n,c,e,/,s,c,i,e,n,c,e,-,b,r,i,e,f,s,/,m,a,s,k,i,n,g,-,s,c,i,e,n,c,e,-,s,a,r,s,-,c,o,v,2,.,h,t,m,l,,,h,t,t,p,s,:,/,/,w,w,w,.,c,d,c,.,g,o,v,/,c,o,r,o,n,a,v,i,r,u,s,/,2,0,1,9,-,n,c,o,v,/,s,c,i,e,n,c,e,/,s,c,i,e,n,c,e,-,b,r,i,e,f,s,/,m,a,s,k,i,n,g,-,s,c,i,e,n,c,e,-,s,a,r,s,-,c,o,v,2,.,h,t,m,l,,,h,t,t,p,s,:,/,/,w,w,w,.,c,d,c,.,g,o,v,/,c,o,r,o,n,a,v,i,r,u,s,/,2,0,1,9,-,n,c,o,v,/,s,c,i,e,n,c,e,/,s,c,i,e,n,c,e,-,b,r,i,e,f,s,/,m,a,s,k,i,n,g,-,s,c,i,e,n,c,e,-,s,a,r,s,-,c,o,v,2,.,h,t,m,l,,,h,t,t,p,s,:,/,/,w,w,w,.,c,d,c,.,g,o,v,/,c,o,r,o,n,a,v,i,r,u,s,/,2,0,1,9,-,n,c,o,v,/,s,c,i,e,n,c,e,/,s,c,i,e,n,c,e,-,b,r,i,e,f,s,/,m,a,s,k,i,n,g,-,s,c,i,e,n,c,e,-,s,a,r,s,-,c,o,v,2,.,h,t,m,l"
